year,title,img,rating_count,gross,genre,rating,runtime,stars,metacritic,description
1989,Casualties of War,1989_casualties_of_war.jpg,39220,18670000,"Crime, Drama, War",R,113,7.1,NA,"During the Vietnam War, a soldier finds himself the outsider of his own squad when they unnecessarily kidnap a female villager."
1989,Prancer,1989_prancer.jpg,4379,18590000,"Drama, Family, Fantasy",G,103,6.4,NA,"A farm girl nurses a wounded reindeer she believes is one of Santa's, hoping to bring it back to health in time for Christmas. Her holiday spirit inspires those around her, something her disheartened father is having trouble understanding."
1989,Crimes and Misdemeanors,1989_crimes_and_misdemeanors.jpg,52070,18250000,"Comedy, Drama",PG-13,104,7.9,NA,An ophthalmologist's mistress threatens to reveal their affair to his wife while a married documentary filmmaker is infatuated with another woman.
1989,The Fabulous Baker Boys,1989_the_fabulous_baker_boys.jpg,20859,18100000,"Comedy, Drama, Music",R,114,6.8,NA,"The lives of two struggling musicians, who happen to be brothers, inevitably change when they team up with a beautiful, up-and-coming singer."
1989,Shocker,1989_shocker.jpg,14112,16550000,"Comedy, Horror, Thriller",R,109,5.5,51,"After being sent to the electric chair, a serial killer uses electricity to come back from the dead and carry out his vengeance on the football player who turned him in to the police."
1989,No Holds Barred,1989_no_holds_barred.jpg,5634,16090000,"Action, Sport",PG-13,93,4.4,NA,"Rip is the World Wrestling Federation champion who is faithful to his fans and the network he wrestles for. Brell, the new head of the World Television Network, wants Rip to wrestle for his...                See full summary »"
1989,Next of Kin,1989_next_of_kin.jpg,8877,15940000,"Action, Crime, Thriller",R,108,5.8,53,"Truman, a Chicago cop, sets out to find the killer of his brother. Meanwhile, another of his brothers, Briar (a hillbilly) decides to find the killer himself."
1989,Leviathan,1989_leviathan.jpg,17395,15700000,"Adventure, Horror, Mystery",R,98,5.8,51,An American deep-sea mining colony stumbles upon a sunken Soviet vessel hiding a horrific secret.
1989,She-Devil,1989_shedevil.jpg,15370,15350000,Comedy,PG-13,99,5.6,45,A surprisingly resourceful housewife vows revenge on her husband when he begins an affair with a wealthy romance novelist.
1989,Kickboxer,1989_kickboxer.jpg,46645,14700000,"Action, Sport, Thriller",R,97,6.5,NA,Kurt Sloane must learn the ancient kick boxing art of Muay Thai in order to avenge his brother.
1989,Friday the 13th Part VIII: Jason Takes Manhattan,1989_friday_the_th_part_viii_jason_takes_manhattan.jpg,31232,14340000,"Adventure, Horror, Thriller",R,100,4.6,NA,A boatful of graduating high school students headed to Manhattan accidentally pull Jason Voorhees along for the ride.
1989,The Wizard,1989_the_wizard.jpg,13188,14280000,"Adventure, Comedy, Drama",PG,100,6.1,NA,A boy and his brother run away from home and hitch cross country with the help of a girl they meet to compete in the ultimate video game championship.
1989,Great Balls of Fire!,1989_great_balls_of_fire.jpg,14796,13740000,"Biography, Drama, Music",PG-13,108,6.2,49,The life and career of wildly controversial rock 'n' roll star Jerry Lee Lewis.
1989,Family Business,1989_family_business.jpg,11440,12200000,"Crime, Drama",R,110,5.7,NA,"An ex professor offers Adam $1,000,000 to ""get"" some plasma from a high tech company's lab. Adam asks his criminal grandpa for help. Can the 2 convince Adam's now honest dad to join?Let us see what happens."
1989,Pink Cadillac,1989_pink_cadillac.jpg,10385,12140000,"Action, Comedy, Crime",PG-13,122,5.4,NA,"Skip tracer Tommy looks for bail-jumper Lou Ann. Her crime is marrying Roy, who left counterfeit money in their mobile home and got her arrested. She leaves Roy in his pink Cadillac full of money. His psycho friends want their money back."
1989,She's Out of Control,1989_shes_out_of_control.jpg,3780,12070000,Comedy,PG,90,5.4,NA,"When an average-looking teenage girl gets a makeover, it's enough to make her father become overprotective of her."
1989,Halloween 5: The Revenge of Michael Myers,1989_halloween__the_revenge_of_michael_myers.jpg,32557,11640000,"Horror, Thriller",R,96,5.2,NA,"One year after the events of Halloween 4: The Return of Michael Myers (1988), the Shape returns to Haddonfield once again in an attempt to kill his now-mute niece."
1989,Gross Anatomy,1989_gross_anatomy.jpg,3420,11600000,Drama,PG-13,109,6.2,NA,"A smart first-year med student takes nothing seriously, except the pursuit of his Gross Anatomy (human dissection) lab partner. It's up to her and their teacher to find a way to convince ...                See full summary »"
1989,Police Academy 6: City Under Siege,1989_police_academy__city_under_siege.jpg,26919,11570000,"Comedy, Crime",PG,84,4.4,NA,Those bumbling cadets take to the streets when three inept goons successfully orchestrate a metropolitan crime wave.
1989,Wild Orchid,1989_wild_orchid.jpg,10780,11060000,"Drama, Romance",R,105,4.6,NA,A female lawyer becomes mesmerized by a self-made millionaire during an encounter in Rio setting off a series of erotic encounters.
1989,Who's Harry Crumb?,1989_whos_harry_crumb.jpg,14738,10980000,"Comedy, Mystery",PG-13,94,5.9,44,Harry Crumb is a bumbling and inept private investigator who is hired to solve the kidnapping of a young heiress which he's not expected to solve because his employer is the mastermind behind the kidnapping.
1989,New York Stories,1989_new_york_stories.jpg,16219,10760000,"Comedy, Drama, Romance",PG,124,6.4,NA,"A middle-aged artist obsessed with his pretty young assistant, a precocious 12 year old living in a hotel, and a neurotic lawyer with a possessive mother make up three Gotham tales."
1989,The Package,1989_the_package.jpg,8161,10650000,"Action, Crime, Drama",R,108,6.4,55,"Experienced Green Beret sergeant Johnny Gallagher is escorting a prisoner, Airborne Ranger Thomas Boyette, back to the US, but Boyette escapes and Gallagher must risk life and limb to catch him."
1989,We're No Angels,1989_were_no_angels.jpg,20746,10560000,"Comedy, Crime",PG-13,106,6.1,NA,Two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.
1989,Cyborg,1989_cyborg.jpg,27795,10170000,"Action, Sci-Fi, Thriller",R,86,5.1,NA,A martial artist hunts a killer in a plague-infested urban dump of the future.
1989,Tap,1989_tap.jpg,1323,9110000,"Comedy, Drama, Music",PG-13,111,6.5,NA,"Just released from prison, Max Washington must decide which of his previous professions to return to: burglar or tap dancer."
1989,Warlock,1989_warlock.jpg,14200,9090000,"Action, Fantasy, Horror",R,103,6.2,NA,"A warlock flees from the 17th to the 20th century, with a witch-hunter in hot pursuit."
1989,Renegades,1989_renegades.jpg,3055,9020000,"Action, Crime, Drama",R,106,5.4,NA,An undercover cop forms an alliance with a Native American to help him hunt down the criminals who stole an ancient Lakota tribal lance.
1989,True Believer,1989_true_believer.jpg,4204,8740000,"Crime, Drama",R,108,6.7,NA,"A cynical former civil liberties attorney now reduced to ""specializing"" in defending drug dealers becomes transformed by an eight-year-old murder case."
1989,Troop Beverly Hills,1989_troop_beverly_hills.jpg,8995,8510000,"Adventure, Comedy",PG,105,5.8,NA,"A soon to be divorced Beverly Hills socialite is determined to prove to her husband and herself that she can finish what she starts out to do, by becoming a den mother to a troop of Beverly Hills Girl Scouts."
1989,Cheetah,1989_cheetah.jpg,846,8150000,"Adventure, Drama, Family",G,83,6,NA,"An American boy and girl, spending six months in Kenya with their scientist parents adopt a cheetah, only to realize that they must set it loose so that it can learn to hunt and be free. ...                See full summary »"
1989,DeepStar Six,1989_deepstar_six.jpg,9710,8140000.000000001,"Action, Horror, Sci-Fi",R,99,5.3,NA,"At the bottom of the ocean, the DeepStar Six has just discovered a new and deadly alien menace."
1989,Dead Bang,1989_dead_bang.jpg,3120,8130000.000000001,"Action, Crime, Drama",R,102,6.1,NA,"A cop is gunned down on Xmas eve. Jerry Beck, the homicide cop given the job of hunting the killer, investigates some leads which bring him into contact with a group of white supremacy ...                See full summary »"
1989,"Enemies, A Love Story",1989_enemies_a_love_story.jpg,1867,7750000,"Comedy, Drama, Romance",R,119,6.6,NA,"A ghostwriter finds himself romantically involved with his current wife, a married woman and his long-vanished wife."
1989,Disorganized Crime,1989_disorganized_crime.jpg,2057,7720000,"Action, Comedy, Crime",R,98,6.4,NA,"Career criminal Frank plans a bank heist and sends for his buddies to help pull the job. Before his buddies arrive, he's caught, forcing his cohorts to pull the job alone. Frank soon escapes, setting off a search by the bumbling cops."
1989,Johnny Handsome,1989_johnny_handsome.jpg,8466,7240000,"Crime, Drama, Thriller",R,94,6.2,NA,"After being double crossed and thrown in jail, a deformed gangster gets a new face and rehabilitation, but his desire for revenge looms."
1989,Relentless,1989_relentless.jpg,1284,6990000,"Crime, Thriller",R,92,5.9,NA,"Two Los Angeles police detectives, cynical veteran Malloy and cocky rookie Dietz, hunt for a serial killer, an ex-cop named Taylor, who randomly chooses his victims from a phone directory."
1989,Shag,1989_shag.jpg,3624,6960000,"Comedy, Drama, Romance",PG,98,6.4,56,"Summer of 1963. Carson is getting married to her boyfriend so her friends Melaina, Pudge and Luanne take her to Myrtle Beach for one last irresponsible weekend."
1989,Shirley Valentine,1989_shirley_valentine.jpg,6527,6350000,"Comedy, Drama, Romance",R,108,7.2,52,"Shirley's a middle-aged Liverpool housewife, who finds herself talking to the wall while she prepares her husband's chip'n'egg, wondering what happened to her life. She compares scenes in ...                See full summary »"
1989,Music Box,1989_music_box.jpg,6520,6260000,"Crime, Drama, Thriller",PG-13,124,7.4,NA,"A lawyer defends her father accused of war crimes, but there is more to the case than she suspects."
1989,UHF,1989_uhf.jpg,24785,6160000,"Comedy, Drama",PG-13,97,7,NA,"An unemployed visionary becomes the manager of a local public station. The station becomes a success, with all sorts of hilarious sight gags and wacky humor."
1989,Immediate Family,1989_immediate_family.jpg,1383,5930000,Drama,PG-13,95,6.1,NA,"Linda and Michael, married for ten years, desperately want a baby and turn to an adoption agency which introduces them to Lucy, a teenage girl expecting her first baby. The three agree that...                See full summary »"
1989,Millennium,1989_millennium.jpg,5808,5780000,"Drama, Sci-Fi, Thriller",PG-13,108,5.8,NA,An NTSB investigator seeking the cause of an airline disaster meets a warrior woman from 1000 years in the future. She replaces the people from airplanes before they crash with corpses with the same features.
1989,Dream a Little Dream,1989_dream_a_little_dream.jpg,6004,5550000,"Comedy, Drama, Romance",PG-13,114,5.9,NA,An accident puts the consciousness of an elderly dream researcher into the body of a bratty teenager. The problem? The kid prefers dreamworld limbo to real life.
1989,Second Sight,1989_second_sight.jpg,1190,5370000,"Comedy, Mystery, Sci-Fi",PG,83,4.4,NA,"John Larroquette is the head of a detective agency that is hired to find a missing person, probably kidnapped. They employ the help of a mystic/psychic to help find the missing girl."
1990,Lionheart,1990_lionheart.jpg,31066,24080000,"Action, Crime, Drama",R,108,6.2,41,An Ex-French Soldier begins participating in underground street fights in order to make money for his brother's family.
1990,My Blue Heaven,1990_my_blue_heaven.jpg,17883,23590000,"Comedy, Crime",PG-13,97,6.3,NA,"An all too uptight FBI agent must protect a larger than life mobster with a heart of gold, currently under witness protection in the suburbs."
1990,The First Power,1990_the_first_power.jpg,3424,22420000,"Crime, Horror, Thriller",R,98,5.7,NA,"A dedicated L.A. police detective and a female psychic must stop a demonic serial killer who was given the powers of resurrection, teleportation and possession."
1990,The Freshman,1990_the_freshman.jpg,17914,21460000,"Comedy, Crime",PG,102,6.4,NA,"An N.Y.C. film school student accepts a job with a local mobster who resembles a famous cinema godfather and who takes the young man under his wing, after demanding total loyalty."
1990,The Adventures of Ford Fairlane,1990_the_adventures_of_ford_fairlane.jpg,16599,21410000,"Action, Adventure, Comedy",R,104,6.5,NA,A vulgar private detective is hired to find a missing groupie and is drawn into a mystery involving a series of murders tied to the music industry.
1990,Quigley Down Under,1990_quigley_down_under.jpg,18538,21410000,"Action, Adventure, Drama",PG-13,119,6.9,51,"Sharpshooter Matt Quigley is hired from Wyoming by an Australian rancher paying a very high price. But when Quigley arrives Down Under, all is not as it seems."
1990,Hamlet,1990_hamlet.jpg,20628,20710000,Drama,PG,135,6.7,53,"Hamlet, Prince of Denmark, finds out that his uncle Claudius killed his father to obtain the throne, and plans revenge."
